423|10406|28|36.4000|42|0.1
424|10406|36|15.2000|5|0.1
425|10406|40|14.7000|2|0.1
426|10407|11|16.8000|30|0.0
427|10407|69|28.8000|15|0.0
428|10407|71|17.2000|15|0.0
429|10408|37|20.8000|10|0.0
430|10408|54|5.9000|6|0.0
431|10408|62|39.4000|35|0.0
432|10409|14|18.6000|12|0.0
433|10409|21|8.0000|12|0.0
434|10410|33|2.0000|49|0.0
435|10410|59|44.0000|16|0.0
436|10411|41|7.7000|25|0.2
437|10411|44|15.5000|40|0.2
438|10411|59|44.0000|9|0.2
439|10412|14|18.6000|20|0.1
440|10413|1|14.4000|24|0.0
441|10413|62|39.4000|40|0.0
442|10413|76|14.4000|14|0.0
443|10414|19|7.3000|18|5.0000001E-2
444|10414|33|2.0000|50|0.0
445|10415|17|31.2000|2|0.0
446|10415|33|2.0000|20|0.0
447|10416|19|7.3000|20|0.0
448|10416|53|26.2000|10|0.0
449|10416|57|15.6000|20|0.0
450|10417|38|210.8000|50|0.0
451|10417|46|9.6000|2|0.25
452|10417|68|10.0000|36|0.25
453|10417|77|10.4000|35|0.0
454|10418|2|15.2000|60|0.0
455|10418|47|7.6000|55|0.0
456|10418|61|22.8000|16|0.0
457|10418|74|8.0000|15|0.0
458|10419|60|27.2000|60|5.0000001E-2
459|10419|69|28.8000|20|5.0000001E-2
460|10420|9|77.6000|20|0.1
461|10420|13|4.8000|2|0.1
462|10420|70|12.0000|8|0.1
463|10420|73|12.0000|20|0.1
464|10421|19|7.3000|4|0.15000001
465|10421|26|24.9000|30|0.0
466|10421|53|26.2000|15|0.15000001
467|10421|77|10.4000|10|0.15000001
468|10422|26|24.9000|2|0.0
469|10423|31|10.0000|14|0.0
470|10423|59|44.0000|20|0.0
471|10424|35|14.4000|60|0.2
472|10424|38|210.8000|49|0.2
473|10424|68|10.0000|30|0.2
474|10425|55|19.2000|10|0.25
475|10425|76|14.4000|20|0.25
476|10426|56|30.4000|5|0.0
477|10426|64|26.6000|7|0.0
478|10427|14|18.6000|35|0.0
479|10428|46|9.6000|20|0.0
480|10429|50|13.0000|40|0.0
481|10429|63|35.1000|35|0.25
482|10430|17|31.2000|45|0.2
483|10430|21|8.0000|50|0.0
484|10430|56|30.4000|30|0.0
485|10430|59|44.0000|70|0.2
486|10431|17|31.2000|50|0.25
487|10431|40|14.7000|50|0.25
488|10431|47|7.6000|30|0.25
489|10432|26|24.9000|10|0.0
490|10432|54|5.9000|40|0.0
491|10433|56|30.4000|28|0.0
492|10434|11|16.8000|6|0.0
493|10434|76|14.4000|18|0.15000001
494|10435|2|15.2000|10|0.0
495|10435|22|16.8000|12|0.0
496|10435|72|27.8000|10|0.0
497|10436|46|9.6000|5|0.0
498|10436|56|30.4000|40|0.1
499|10436|64|26.6000|30|0.1
500|10436|75|6.2000|24|0.1
501|10437|53|26.2000|15|0.0
502|10438|19|7.3000|15|0.2
503|10438|34|11.2000|20|0.2
504|10438|57|15.6000|15|0.2
505|10439|12|30.4000|15|0.0
506|10439|16|13.9000|16|0.0
507|10439|64|26.6000|6|0.0
508|10439|74|8.0000|30|0.0
509|10440|2|15.2000|45|0.15000001
510|10440|16|13.9000|49|0.15000001
511|10440|29|99.0000|24|0.15000001
512|10440|61|22.8000|90|0.15000001
513|10441|27|35.1000|50|0.0
514|10442|11|16.8000|30|0.0
515|10442|54|5.9000|80|0.0
516|10442|66|13.6000|60|0.0
517|10443|11|16.8000|6|0.2
518|10443|28|36.4000|12|0.0
519|10444|17|31.2000|10|0.0
520|10444|26|24.9000|15|0.0
521|10444|35|14.4000|8|0.0
522|10444|41|7.7000|30|0.0
523|10445|39|14.4000|6|0.0
524|10445|54|5.9000|15|0.0
525|10446|19|7.3000|12|0.1
526|10446|24|3.6000|20|0.1
527|10446|31|10.0000|3|0.1
528|10446|52|5.6000|15|0.1
529|10447|19|7.3000|40|0.0
530|10447|65|16.8000|35|0.0
531|10447|71|17.2000|2|0.0
532|10448|26|24.9000|6|0.0
533|10448|40|14.7000|20|0.0
534|10449|10|24.8000|14|0.0
535|10449|52|5.6000|20|0.0
536|10449|62|39.4000|35|0.0
537|10450|10|24.8000|20|0.2
538|10450|54|5.9000|6|0.2
539|10451|55|19.2000|120|0.1
540|10451|64|26.6000|35|0.1
541|10451|65|16.8000|28|0.1
542|10451|77|10.4000|55|0.1
543|10452|28|36.4000|15|0.0
544|10452|44|15.5000|100|5.0000001E-2
545|10453|48|10.2000|15|0.1
546|10453|70|12.0000|25|0.1
547|10454|16|13.9000|20|0.2
548|10454|33|2.0000|20|0.2
549|10454|46|9.6000|10|0.2
550|10455|39|14.4000|20|0.0
551|10455|53|26.2000|50|0.0
552|10455|61|22.8000|25|0.0
553|10455|71|17.2000|30|0.0
554|10456|21|8.0000|40|0.15000001
555|10456|49|16.0000|21|0.15000001
556|10457|59|44.0000|36|0.0
557|10458|26|24.9000|30|0.0
558|10458|28|36.4000|30|0.0
559|10458|43|36.8000|20|0.0
560|10458|56|30.4000|15|0.0
561|10458|71|17.2000|50|0.0
562|10459|7|24.0000|16|5.0000001E-2
563|10459|46|9.6000|20|5.0000001E-2
564|10459|72|27.8000|40|0.0
565|10460|68|10.0000|21|0.25
566|10460|75|6.2000|4|0.25
567|10461|21|8.0000|40|0.25
568|10461|30|20.7000|28|0.25
569|10461|55|19.2000|60|0.25
570|10462|13|4.8000|1|0.0
571|10462|23|7.2000|21|0.0
572|10463|19|7.3000|21|0.0
573|10463|42|11.2000|50|0.0
574|10464|4|17.6000|16|0.2
575|10464|43|36.8000|3|0.0
576|10464|56|30.4000|30|0.2
577|10464|60|27.2000|20|0.0
578|10465|24|3.6000|25|0.0
579|10465|29|99.0000|18|0.1
580|10465|40|14.7000|20|0.0
581|10465|45|7.6000|30|0.1
582|10465|50|13.0000|25|0.0
583|10466|11|16.8000|10|0.0
584|10466|46|9.6000|5|0.0
585|10467|24|3.6000|28|0.0
586|10467|25|11.2000|12|0.0
587|10468|30|20.7000|8|0.0
588|10468|43|36.8000|15|0.0
589|10469|2|15.2000|40|0.15000001
590|10469|16|13.9000|35|0.15000001
591|10469|44|15.5000|2|0.15000001
592|10470|18|50.0000|30|0.0
593|10470|23|7.2000|15|0.0
594|10470|64|26.6000|8|0.0
595|10471|7|24.0000|30|0.0
596|10471|56|30.4000|20|0.0
597|10472|24|3.6000|80|5.0000001E-2
598|10472|51|42.4000|18|0.0
599|10473|33|2.0000|12|0.0
600|10473|71|17.2000|12|0.0
601|10474|14|18.6000|12|0.0
602|10474|28|36.4000|18|0.0
603|10474|40|14.7000|21|0.0
604|10474|75|6.2000|10|0.0
605|10475|31|10.0000|35|0.15000001
606|10475|66|13.6000|60|0.15000001
607|10475|76|14.4000|42|0.15000001
608|10476|55|19.2000|2|5.0000001E-2
609|10476|70|12.0000|12|0.0
610|10477|1|14.4000|15|0.0
611|10477|21|8.0000|21|0.25
612|10477|39|14.4000|20|0.25
613|10478|10|24.8000|20|5.0000001E-2
614|10479|38|210.8000|30|0.0
615|10479|53|26.2000|28|0.0
616|10479|59|44.0000|60|0.0
617|10479|64|26.6000|30|0.0
618|10480|47|7.6000|30|0.0
619|10480|59|44.0000|12|0.0
620|10481|49|16.0000|24|0.0
621|10481|60|27.2000|40|0.0
622|10482|40|14.7000|10|0.0
623|10483|34|11.2000|35|5.0000001E-2
624|10483|77|10.4000|30|5.0000001E-2
625|10484|21|8.0000|14|0.0
626|10484|40|14.7000|10|0.0
627|10484|51|42.4000|3|0.0
628|10485|2|15.2000|20|0.1
629|10485|3|8.0000|20|0.1
630|10485|55|19.2000|30|0.1
631|10485|70|12.0000|60|0.1
632|10486|11|16.8000|5|0.0
633|10486|51|42.4000|25|0.0
634|10486|74|8.0000|16|0.0
635|10487|19|7.3000|5|0.0
636|10487|26|24.9000|30|0.0
637|10487|54|5.9000|24|0.25
638|10488|59|44.0000|30|0.0
639|10488|73|12.0000|20|0.2
640|10489|11|16.8000|15|0.25
641|10489|16|13.9000|18|0.0
642|10490|59|44.0000|60|0.0
643|10490|68|10.0000|30|0.0
644|10490|75|6.2000|36|0.0
645|10491|44|15.5000|15|0.15000001
646|10491|77|10.4000|7|0.15000001
647|10492|25|11.2000|60|5.0000001E-2
648|10492|42|11.2000|20|5.0000001E-2
649|10493|65|16.8000|15|0.1
650|10493|66|13.6000|10|0.1
651|10493|69|28.8000|10|0.1
652|10494|56|30.4000|30|0.0
653|10495|23|7.2000|10|0.0
654|10495|41|7.7000|20|0.0
655|10495|77|10.4000|5|0.0
656|10496|31|10.0000|20|5.0000001E-2
657|10497|56|30.4000|14|0.0
658|10497|72|27.8000|25|0.0
659|10497|77|10.4000|25|0.0
660|10498|24|4.5000|14|0.0
661|10498|40|18.4000|5|0.0
662|10498|42|14.0000|30|0.0
663|10499|28|45.6000|20|0.0
664|10499|49|20.0000|25|0.0
665|10500|15|15.5000|12|5.0000001E-2
666|10500|28|45.6000|8|5.0000001E-2
667|10501|54|7.4500|20|0.0
668|10502|45|9.5000|21|0.0
669|10502|53|32.8000|6|0.0
670|10502|67|14.0000|30|0.0
671|10503|14|23.2500|70|0.0
672|10503|65|21.0500|20|0.0
673|10504|2|19.0000|12|0.0
674|10504|21|10.0000|12|0.0
675|10504|53|32.8000|10|0.0
676|10504|61|28.5000|25|0.0
677|10505|62|49.3000|3|0.0
678|10506|25|14.0000|18|0.1
679|10506|70|15.0000|14|0.1
680|10507|43|46.0000|15|0.15000001
681|10507|48|12.7500|15|0.15000001
682|10508|13|6.0000|10|0.0
683|10508|39|18.0000|10|0.0
684|10509|28|45.6000|3|0.0
685|10510|29|123.7900|36|0.0
686|10510|75|7.7500|36|0.1
687|10511|4|22.0000|50|0.15000001
688|10511|7|30.0000|50|0.15000001
689|10511|8|40.0000|10|0.15000001
690|10512|24|4.5000|10|0.15000001
691|10512|46|12.0000|9|0.15000001
692|10512|47|9.5000|6|0.15000001
693|10512|60|34.0000|12|0.15000001
694|10513|21|10.0000|40|0.2
695|10513|32|32.0000|50|0.2
696|10513|61|28.5000|15|0.2
697|10514|20|81.0000|39|0.0
698|10514|28|45.6000|35|0.0
699|10514|56|38.0000|70|0.0
700|10514|65|21.0500|39|0.0
701|10514|75|7.7500|50|0.0
702|10515|9|97.0000|16|0.15000001
703|10515|16|17.4500|50|0.0
704|10515|27|43.9000|120|0.0
705|10515|33|2.5000|16|0.15000001
706|10515|60|34.0000|84|0.15000001
707|10516|18|62.5000|25|0.1
708|10516|41|9.6500|80|0.1
709|10516|42|14.0000|20|0.0
710|10517|52|7.0000|6|0.0
711|10517|59|55.0000|4|0.0
712|10517|70|15.0000|6|0.0
713|10518|24|4.5000|5|0.0
714|10518|38|263.5000|15|0.0
715|10518|44|19.4500|9|0.0
716|10519|10|31.0000|16|5.0000001E-2
717|10519|56|38.0000|40|0.0
718|10519|60|34.0000|10|5.0000001E-2
719|10520|24|4.5000|8|0.0
720|10520|53|32.8000|5|0.0
721|10521|35|18.0000|3|0.0
722|10521|41|9.6500|10|0.0
723|10521|68|12.5000|6|0.0
724|10522|1|18.0000|40|0.2
725|10522|8|40.0000|24|0.0
726|10522|30|25.8900|20|0.2
727|10522|40|18.4000|25|0.2
728|10523|17|39.0000|25|0.1
729|10523|20|81.0000|15|0.1
730|10523|37|26.0000|18|0.1
731|10523|41|9.6500|6|0.1
732|10524|10|31.0000|2|0.0
733|10524|30|25.8900|10|0.0
734|10524|43|46.0000|60|0.0
735|10524|54|7.4500|15|0.0
736|10525|36|19.0000|30|0.0
737|10525|40|18.4000|15|0.1
738|10526|1|18.0000|8|0.15000001
739|10526|13|6.0000|10|0.0
740|10526|56|38.0000|30|0.15000001
741|10527|4|22.0000|50|0.1
742|10527|36|19.0000|30|0.1
743|10528|11|21.0000|3|0.0
744|10528|33|2.5000|8|0.2
745|10528|72|34.8000|9|0.0
746|10529|55|24.0000|14|0.0
747|10529|68|12.5000|20|0.0
748|10529|69|36.0000|10|0.0
749|10530|17|39.0000|40|0.0
750|10530|43|46.0000|25|0.0
751|10530|61|28.5000|20|0.0
752|10530|76|18.0000|50|0.0
753|10531|59|55.0000|2|0.0
754|10532|30|25.8900|15|0.0
755|10532|66|17.0000|24|0.0
756|10533|4|22.0000|50|5.0000001E-2
